Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
420,1,432.68,bad,low,medium,Lost
393,1,304.2,bad,low,medium,Lost
387,2,317.08,bad,low,medium,Lost
29,20,7448.1,good,high,high,VIP
357,4,780.0500000000001,bad,medium,high,Loyal
126,12,2975.8,bad,high,high,Loyal
136,1,200.47,bad,low,medium,Lost
141,3,1695.97,bad,medium,high,Loyal
131,5,1746.04,bad,medium,high,Loyal
37,27,7679.59,medium,high,high,Loyal
235,1,338.95,bad,low,medium,Lost
260,1,154.95,bad,low,medium,Lost
476,2,442.0,bad,low,medium,Lost
16,14,6679.97,good,high,high,VIP
252,1,417.95,bad,low,medium,Lost
29,6,3144.04,good,medium,high,VIP
34,4,1094.84,medium,medium,high,Loyal
168,2,885.19,bad,low,high,Lost
2,11,2083.9,good,high,high,VIP
3,31,20749.98,good,high,high,VIP
184,8,609.3000000000001,bad,high,high,Loyal
187,4,887.9300000000001,bad,medium,high,Loyal
169,5,671.01,bad,medium,high,Loyal
423,1,293.5,bad,low,medium,Lost
10,2,385.1,good,low,medium,At Risk
44,1,522.91,medium,low,high,At Risk
381,4,1198.09,bad,medium,high,Loyal
320,5,1410.18,bad,medium,high,Loyal
200,2,489.59999999999997,bad,low,medium,Lost
22,24,15956.97,good,high,high,VIP
420,1,376.92,bad,low,medium,Lost
231,2,439.18,bad,low,medium,Lost
37,15,5396.04,medium,high,high,Loyal
25,10,2768.91,good,high,high,VIP
658,1,307.21000000000004,bad,low,medium,Lost
95,5,4430.36,bad,medium,high,Loyal
126,7,3378.4000000000005,bad,high,high,Loyal
70,3,1033.0,medium,medium,high,Loyal
15,11,3439.08,good,high,high,VIP
394,7,1092.06,bad,high,high,Loyal
14,1,1060.25,good,low,high,At Risk
3,5,4238.76,good,medium,high,VIP
595,1,438.65000000000003,bad,low,medium,Lost
2,20,7773.8,good,high,high,VIP
78,6,1708.99,medium,medium,high,Loyal
372,8,2470.39,bad,high,high,Loyal
38,2,692.19,medium,low,high,At Risk
53,6,1442.32,medium,medium,high,Loyal
1,26,17244.93,good,high,high,VIP
8,3,377.44,good,medium,medium,Loyal
8,2,168.24,good,low,medium,At Risk
18,13,4183.56,good,high,high,VIP
11,18,7730.59,good,high,high,VIP
388,6,426.9,bad,medium,medium,Loyal
406,2,101.1,bad,low,medium,Lost
112,11,2098.48,bad,high,high,Loyal
447,1,229.2,bad,low,medium,Lost
3,7,2649.14,good,high,high,VIP
477,2,600.34,bad,low,high,Lost
239,4,904.1800000000001,bad,medium,high,Loyal
112,1,71.4,bad,low,low,Lost
526,1,358.15,bad,low,medium,Lost
177,3,1026.18,bad,medium,high,Loyal
4,9,1797.57,good,high,high,VIP
420,1,157.85999999999999,bad,low,medium,Lost
358,1,80.64,bad,low,low,Lost
463,4,390.56,bad,medium,medium,Loyal
0,13,4577.53,,high,high,VIP
375,3,733.7,bad,medium,high,Loyal
0,56,9422.45,,high,high,VIP
18,12,5012.53,good,high,high,VIP
16,5,1276.91,good,medium,high,VIP
21,6,918.93,good,medium,high,VIP
32,1,712.78,medium,low,high,At Risk
455,1,129.75,bad,low,medium,Lost
262,4,86.15,bad,medium,low,Loyal
50,5,1623.64,medium,medium,high,Loyal
158,4,530.8,bad,medium,high,Loyal
380,2,299.61,bad,low,medium,Lost
14,2,413.05,good,low,medium,At Risk
7,7,3509.51,good,high,high,VIP
12,17,7103.08,good,high,high,VIP
198,5,1143.27,bad,medium,high,Loyal
56,4,387.41,medium,medium,medium,Loyal
10,3,384.77,good,medium,medium,Loyal
513,2,585.27,bad,low,high,Lost
96,9,3328.05,bad,high,high,Loyal
254,1,56.4,bad,low,low,Lost
386,2,338.56,bad,low,medium,Lost
24,3,665.86,good,medium,high,Loyal
661,1,197.70000000000002,bad,low,medium,Lost
20,3,658.57,good,medium,high,Loyal
666,3,352.91,bad,medium,medium,Loyal
158,2,188.02,bad,low,medium,Lost
382,2,679.02,bad,low,high,Lost
71,3,379.91,medium,medium,medium,Loyal
549,1,112.86,bad,low,medium,Lost
52,3,403.38,medium,medium,medium,Loyal
84,2,278.74,medium,low,medium,At Risk
152,4,2601.4700000000003,bad,medium,high,Loyal
73,2,1117.9,medium,low,high,At Risk
280,2,397.15,bad,low,medium,Lost
26,20,2783.61,good,high,high,VIP
29,1,106.1,good,low,medium,At Risk
466,2,370.05,bad,low,medium,Lost
24,1,323.04,good,low,medium,At Risk
686,2,147.3,bad,low,medium,Lost
179,2,350.39,bad,low,medium,Lost
39,7,1361.99,medium,high,high,Loyal
21,8,1985.87,good,high,high,VIP
581,1,183.09,bad,low,medium,Lost
21,20,6341.89,good,high,high,VIP
36,9,1199.01,medium,high,high,Loyal
450,3,798.3299999999999,bad,medium,high,Loyal
81,10,5053.12,medium,high,high,Loyal
391,1,184.66,bad,low,medium,Lost
375,3,385.23,bad,medium,medium,Loyal
73,2,927.03,medium,low,high,At Risk
10,1,546.04,good,low,high,At Risk
394,3,437.87,bad,medium,medium,Loyal
548,4,262.64,bad,medium,medium,Loyal
15,20,11337.39,good,high,high,VIP
668,2,374.81,bad,low,medium,Lost
3,47,9609.8,good,high,high,VIP
12,7,1165.8899999999999,good,high,high,VIP
13,5,1770.8799999999999,good,medium,high,VIP
374,2,1617.32,bad,low,high,Lost
392,1,591.96,bad,low,high,Lost
36,6,112.32,medium,medium,medium,Loyal
3,6,807.85,good,medium,high,VIP
737,1,130.18,bad,low,medium,Lost
71,12,6612.5199999999995,medium,high,high,Loyal
373,1,183.56,bad,low,medium,Lost
405,1,334.62,bad,low,medium,Lost
419,5,2188.5,bad,medium,high,Loyal
420,2,494.25,bad,low,medium,Lost
50,1,298.4,medium,low,medium,At Risk
598,4,731.96,bad,medium,high,Loyal
373,1,134.59,bad,low,medium,Lost
4,6,2388.05,good,medium,high,VIP
22,4,1820.09,good,medium,high,Loyal
298,5,4756.74,bad,medium,high,Loyal
1,3,398.7,good,medium,medium,Loyal
32,1,35.400000000000006,medium,low,low,At Risk
49,1,155.37,medium,low,medium,At Risk
722,1,342.36,bad,low,medium,Lost
414,2,730.47,bad,low,high,Lost
2,3,350.64,good,medium,medium,Loyal
46,1,110.21000000000001,medium,low,medium,At Risk
41,8,1593.38,medium,high,high,Loyal
26,13,6722.900000000001,good,high,high,VIP
41,1,338.8,medium,low,medium,At Risk
443,1,185.72,bad,low,medium,Lost
1,211,70884.07,good,high,high,VIP
601,1,430.69,bad,low,medium,Lost
302,2,326.23,bad,low,medium,Lost
106,1,51.559999999999995,bad,low,low,Lost
554,4,598.19,bad,medium,high,Loyal
84,1,2033.1,medium,low,high,At Risk
515,2,129.69,bad,low,medium,Lost
80,30,3650.9,medium,high,high,Loyal
217,8,1063.76,bad,high,high,Loyal
371,155,56600.08,bad,high,high,Loyal
421,6,1563.34,bad,medium,high,Loyal
11,5,663.21,good,medium,high,VIP
406,3,1608.19,bad,medium,high,Loyal
184,6,1071.45,bad,medium,high,Loyal
372,1,417.94,bad,low,medium,Lost
1,4,1418.03,good,medium,high,Loyal
3,24,28682.24,good,high,high,VIP
5,30,12797.65,good,high,high,VIP
304,1,148.21,bad,low,medium,Lost
368,4,1015.54,bad,medium,high,Loyal
2,18,5127.69,good,high,high,VIP
323,4,1279.09,bad,medium,high,Loyal
58,12,5745.2,medium,high,high,Loyal
12,5,924.32,good,medium,high,VIP
30,46,26374.39,good,high,high,VIP
142,3,1134.95,bad,medium,high,Loyal
29,15,1621.2800000000002,good,high,high,VIP
385,1,234.65,bad,low,medium,Lost
106,7,1036.16,bad,high,high,Loyal
1,13,3108.15,good,high,high,VIP
204,5,1118.99,bad,medium,high,Loyal
381,1,235.87,bad,low,medium,Lost
79,18,6515.88,medium,high,high,Loyal
184,6,683.46,bad,medium,high,Loyal
687,1,167.1,bad,low,medium,Lost
399,3,3424.02,bad,medium,high,Loyal
169,1,237.61,bad,low,medium,Lost
43,3,1412.33,medium,medium,high,Loyal
173,1,178.51999999999998,bad,low,medium,Lost
364,3,824.9200000000001,bad,medium,high,Loyal
303,1,133.35000000000002,bad,low,medium,Lost
378,2,313.46,bad,low,medium,Lost
2,7,995.85,good,high,high,VIP
3,20,3072.89,good,high,high,VIP
11,1,190.19,good,low,medium,At Risk
31,6,1608.38,medium,medium,high,Loyal
128,1,111.35,bad,low,medium,Lost
20,25,1820.44,good,high,high,VIP
211,7,774.87,bad,high,high,Loyal
322,2,602.09,bad,low,high,Lost
161,1,203.85999999999999,bad,low,medium,Lost
55,3,244.1,medium,medium,medium,Loyal
224,1,112.25,bad,low,medium,Lost
71,18,2453.38,medium,high,high,Loyal
43,1,98.0,medium,low,low,At Risk
22,1,256.32,good,low,medium,At Risk
172,9,2585.0,bad,high,high,Loyal
84,4,299.18,medium,medium,medium,Loyal
158,1,155.8,bad,low,medium,Lost
189,2,112.19999999999999,bad,low,medium,Lost
28,3,260.08,good,medium,medium,Loyal
546,1,216.39999999999998,bad,low,medium,Lost
393,1,381.09000000000003,bad,low,medium,Lost
20,1,191.67,good,low,medium,At Risk
70,13,2383.52,medium,high,high,Loyal
246,1,72.9,bad,low,low,Lost
640,1,291.76,bad,low,medium,Lost
373,5,1411.54,bad,medium,high,Loyal
736,1,132.55,bad,low,medium,Lost
725,1,261.7,bad,low,medium,Lost
8,1,366.23,good,low,medium,At Risk
309,6,375.5,bad,medium,medium,Loyal
58,14,3479.64,medium,high,high,Loyal
3,1,336.43,good,low,medium,At Risk
550,1,242.13,bad,low,medium,Lost
628,2,43.87,bad,low,low,Lost
44,3,341.28,medium,medium,medium,Loyal
500,3,396.39,bad,medium,medium,Loyal
87,2,1840.32,medium,low,high,At Risk
3,54,24516.46,good,high,high,VIP
63,10,2423.5,medium,high,high,Loyal
542,1,170.4,bad,low,medium,Lost
281,3,497.0,bad,medium,medium,Loyal
11,8,3536.7000000000003,good,high,high,VIP
372,1,488.16,bad,low,medium,Lost
132,5,1035.49,bad,medium,high,Loyal
721,1,294.0,bad,low,medium,Lost
44,3,341.24,medium,medium,medium,Loyal
10,12,3082.1,good,high,high,VIP
35,13,4275.22,medium,high,high,Loyal
133,14,3437.29,bad,high,high,Loyal
28,3,1331.57,good,medium,high,Loyal
631,1,114.69,bad,low,medium,Lost
51,3,1049.15,medium,medium,high,Loyal
137,7,686.14,bad,high,high,Loyal
4,1,389.84,good,low,medium,At Risk
8,7,4301.22,good,high,high,VIP
419,1,144.29,bad,low,medium,Lost
159,1,99.14,bad,low,low,Lost
48,16,30393.19,medium,high,high,Loyal
130,4,1433.28,bad,medium,high,Loyal
7,1,77.50000000000001,good,low,low,At Risk
422,1,75.41,bad,low,low,Lost
696,3,360.35,bad,medium,medium,Loyal
232,2,149.57999999999998,bad,low,medium,Lost
36,1,176.68,medium,low,medium,At Risk
146,1,358.56000000000006,bad,low,medium,Lost
0,118,118628.08,,high,high,VIP
71,7,1432.81,medium,high,high,Loyal
39,4,1636.0800000000002,medium,medium,high,Loyal
377,4,819.61,bad,medium,high,Loyal
539,1,160.82,bad,low,medium,Lost
4,19,3966.05,good,high,high,VIP
198,6,949.9,bad,medium,high,Loyal
248,1,12.75,bad,low,low,Lost
65,1,111.68,medium,low,medium,At Risk
116,2,973.88,bad,low,high,Lost
591,1,140.75,bad,low,medium,Lost
170,3,135.08,bad,medium,medium,Loyal
20,100,2995.54,good,high,high,VIP
141,4,687.42,bad,medium,high,Loyal
470,4,651.51,bad,medium,high,Loyal
31,2,733.46,medium,low,high,At Risk
37,29,7240.9800000000005,medium,high,high,Loyal
37,10,1974.42,medium,high,high,Loyal
371,2,357.28999999999996,bad,low,medium,Lost
373,4,888.04,bad,medium,high,Loyal
165,20,2369.94,bad,high,high,Loyal
210,1,582.59,bad,low,high,Lost
547,1,161.94,bad,low,medium,Lost
241,1,136.04,bad,low,medium,Lost
51,1,337.04,medium,low,medium,At Risk
24,6,1858.06,good,medium,high,VIP
14,24,7028.83,good,high,high,VIP
371,1,706.38,bad,low,high,Lost
28,2,1565.6299999999999,good,low,high,At Risk
364,4,1461.76,bad,medium,high,Loyal
35,4,757.71,medium,medium,high,Loyal
165,4,1033.42,bad,medium,high,Loyal
410,1,239.12,bad,low,medium,Lost
680,1,138.18,bad,low,medium,Lost
394,1,171.71,bad,low,medium,Lost
144,5,1191.27,bad,medium,high,Loyal
21,1,634.95,good,low,high,At Risk
55,1,20.8,medium,low,low,At Risk
184,5,1003.64,bad,medium,high,Loyal
11,14,489.54,good,high,medium,VIP
378,1,228.82999999999998,bad,low,medium,Lost
236,6,1527.6100000000001,bad,medium,high,Loyal
224,3,320.55,bad,medium,medium,Loyal
388,1,254.13,bad,low,medium,Lost
616,1,235.19,bad,low,medium,Lost
121,11,2313.32,bad,high,high,Loyal
281,3,495.48,bad,medium,medium,Loyal
379,3,482.33,bad,medium,medium,Loyal
73,8,1970.6699999999998,medium,high,high,Loyal
379,3,639.24,bad,medium,high,Loyal
36,3,730.9,medium,medium,high,Loyal
563,1,124.25,bad,low,medium,Lost
11,6,953.84,good,medium,high,VIP
375,4,249.92,bad,medium,medium,Loyal
375,1,358.61,bad,low,medium,Lost
361,1,169.47,bad,low,medium,Lost
3,2,249.72,good,low,medium,At Risk
22,4,997.86,good,medium,high,Loyal
392,1,220.32,bad,low,medium,Lost
69,23,19787.13,medium,high,high,Loyal
234,8,2155.83,bad,high,high,Loyal
256,1,174.8,bad,low,medium,Lost
372,2,527.03,bad,low,high,Lost
722,1,115.3,bad,low,medium,Lost
154,2,187.29,bad,low,medium,Lost
27,1,166.42,good,low,medium,At Risk
3,1,120.03,good,low,medium,At Risk
31,7,1960.46,medium,high,high,Loyal
80,4,688.0,medium,medium,high,Loyal
107,4,297.99,bad,medium,medium,Loyal
51,1,38.45,medium,low,low,At Risk
543,1,190.48000000000002,bad,low,medium,Lost
509,2,227.06,bad,low,medium,Lost
35,5,1651.79,medium,medium,high,Loyal
152,2,389.78,bad,low,medium,Lost
379,6,1177.72,bad,medium,high,Loyal
500,2,2074.07,bad,low,high,Lost
98,1,115.31,bad,low,medium,Lost
582,1,192.05,bad,low,medium,Lost
641,1,433.77,bad,low,medium,Lost
3,2,230.64999999999998,good,low,medium,At Risk
378,1,462.09999999999997,bad,low,medium,Lost
333,1,73.5,bad,low,low,Lost
64,1,97.97,medium,low,low,At Risk
21,3,793.7,good,medium,high,Loyal
35,5,1276.74,medium,medium,high,Loyal
31,11,1563.6399999999999,medium,high,high,Loyal
153,15,167.42,bad,high,medium,Loyal
555,1,149.41,bad,low,medium,Lost
373,4,579.17,bad,medium,high,Loyal
18,2,357.20000000000005,good,low,medium,At Risk
11,38,8752.38,good,high,high,VIP
53,2,281.15,medium,low,medium,At Risk
24,3,875.97,good,medium,high,Loyal
3,18,3505.61,good,high,high,VIP
44,1,189.4,medium,low,medium,At Risk
649,1,189.63,bad,low,medium,Lost
380,2,342.69,bad,low,medium,Lost
202,3,401.73,bad,medium,medium,Loyal
436,2,556.52,bad,low,high,Lost
358,2,412.06,bad,low,medium,Lost
633,7,2282.28,bad,high,high,Loyal
564,1,10877.18,bad,low,high,Lost
70,3,571.07,medium,medium,high,Loyal
392,1,176.5,bad,low,medium,Lost
6,14,11195.57,good,high,high,VIP
287,2,554.6,bad,low,high,Lost
392,3,1203.56,bad,medium,high,Loyal
9,3,774.06,good,medium,high,Loyal
22,3,306.46,good,medium,medium,Loyal
407,2,1185.46,bad,low,high,Lost
21,28,6488.97,good,high,high,VIP
172,6,1632.67,bad,medium,high,Loyal
390,2,186.60000000000002,bad,low,medium,Lost
132,11,4495.03,bad,high,high,Loyal
5,29,5866.63,good,high,high,VIP
74,3,1440.4,medium,medium,high,Loyal
39,1,396.33,medium,low,medium,At Risk
288,1,101.69999999999999,bad,low,medium,Lost
25,11,4540.56,good,high,high,VIP
668,1,314.1,bad,low,medium,Lost
257,6,1428.63,bad,medium,high,Loyal
185,1,247.44,bad,low,medium,Lost
113,12,3877.5200000000004,bad,high,high,Loyal
373,2,1509.04,bad,low,high,Lost
22,20,5783.29,good,high,high,VIP
379,1,151.49,bad,low,medium,Lost
7,18,4338.56,good,high,high,VIP
216,4,844.6,bad,medium,high,Loyal
44,5,4242.75,medium,medium,high,Loyal
18,2,1231.5,good,low,high,At Risk
35,3,343.45,medium,medium,medium,Loyal
25,1,703.37,good,low,high,At Risk
397,1,470.72999999999996,bad,low,medium,Lost
15,3,812.93,good,medium,high,Loyal
329,4,1645.75,bad,medium,high,Loyal
273,1,101.34,bad,low,medium,Lost
97,17,14761.519999999999,bad,high,high,Loyal
60,1,167.67000000000002,medium,low,medium,At Risk
446,1,428.45,bad,low,medium,Lost
421,1,349.4,bad,low,medium,Lost
592,1,360.85,bad,low,medium,Lost
1,18,16179.44,good,high,high,VIP
92,8,4452.71,bad,high,high,Loyal
81,13,6391.52,medium,high,high,Loyal
312,5,2303.09,bad,medium,high,Loyal
11,6,1805.28,good,medium,high,VIP
7,11,4663.32,good,high,high,VIP
395,1,550.84,bad,low,high,Lost
126,1,168.31,bad,low,medium,Lost
549,1,451.56,bad,low,medium,Lost
10,5,629.16,good,medium,high,VIP
0,145,608821.65,,high,high,VIP
548,1,105.8,bad,low,medium,Lost
36,1,754.64,medium,low,high,At Risk
37,1,113.48000000000002,medium,low,medium,At Risk
329,6,1461.46,bad,medium,high,Loyal
441,1,167.13,bad,low,medium,Lost
253,3,848.8100000000001,bad,medium,high,Loyal
1,38,9893.96,good,high,high,VIP
19,2,435.43,good,low,medium,At Risk
588,1,405.85,bad,low,medium,Lost
11,4,775.96,good,medium,high,Loyal
368,1,152.64000000000001,bad,low,medium,Lost
289,1,220.1,bad,low,medium,Lost
697,1,9.700000000000001,bad,low,low,Lost
67,13,2154.3,medium,high,high,Loyal
25,1,320.72,good,low,medium,At Risk
10,29,6733.22,good,high,high,VIP
367,1,362.24,bad,low,medium,Lost
213,1,111.15,bad,low,medium,Lost
148,2,673.1,bad,low,high,Lost
7,6,1826.21,good,medium,high,VIP
23,3,684.59,good,medium,high,Loyal
471,1,111.53,bad,low,medium,Lost
29,4,1142.99,good,medium,high,Loyal
60,1,206.82999999999998,medium,low,medium,At Risk
18,4,561.53,good,medium,high,Loyal
536,1,420.04,bad,low,medium,Lost
242,1,112.55000000000001,bad,low,medium,Lost
14,3,1059.39,good,medium,high,Loyal
631,1,222.95999999999998,bad,low,medium,Lost
503,1,226.9,bad,low,medium,Lost
211,1,931.4999999999999,bad,low,high,Lost
597,2,445.0,bad,low,medium,Lost
28,10,1249.6200000000001,good,high,high,VIP
62,5,1631.3600000000001,medium,medium,high,Loyal
550,2,145.99,bad,low,medium,Lost
294,1,152.65,bad,low,medium,Lost
17,6,8438.34,good,medium,high,VIP
473,1,536.41,bad,low,high,Lost
401,2,882.47,bad,low,high,Lost
156,2,1019.52,bad,low,high,Lost
116,2,1000.16,bad,low,high,Lost
7,19,5058.0,good,high,high,VIP
12,11,5617.79,good,high,high,VIP
140,2,160.35000000000002,bad,low,medium,Lost
45,2,179.33999999999997,medium,low,medium,At Risk
646,1,114.10000000000001,bad,low,medium,Lost
50,7,1624.71,medium,high,high,Loyal
31,3,566.58,medium,medium,high,Loyal
134,6,1879.44,bad,medium,high,Loyal
645,1,426.69,bad,low,medium,Lost
658,1,246.22,bad,low,medium,Lost
2,5,932.6,good,medium,high,VIP
74,3,371.62,medium,medium,medium,Loyal
12,2,941.1700000000001,good,low,high,At Risk
570,1,215.35,bad,low,medium,Lost
8,2,453.4,good,low,medium,At Risk
300,1,530.15,bad,low,high,Lost
56,3,1003.88,medium,medium,high,Loyal
14,6,1803.1000000000001,good,medium,high,VIP
731,1,379.16,bad,low,medium,Lost
583,1,728.84,bad,low,high,Lost
36,1,399.65000000000003,medium,low,medium,At Risk
176,1,302.46000000000004,bad,low,medium,Lost
623,1,175.5,bad,low,medium,Lost
22,3,1384.8600000000001,good,medium,high,Loyal
175,16,3770.27,bad,high,high,Loyal
60,1,202.65,medium,low,medium,At Risk
32,9,2878.0,medium,high,high,Loyal
58,9,2437.31,medium,high,high,Loyal
14,52,17479.84,good,high,high,VIP
86,5,2696.36,medium,medium,high,Loyal
6,2,162.5,good,low,medium,At Risk
675,1,176.1,bad,low,medium,Lost
357,1,476.35,bad,low,medium,Lost
30,9,2216.87,good,high,high,VIP
128,11,6103.74,bad,high,high,Loyal
8,8,2547.55,good,high,high,VIP
4,6,1843.75,good,medium,high,VIP
23,5,1205.94,good,medium,high,VIP
462,1,291.13,bad,low,medium,Lost
226,2,632.07,bad,low,high,Lost
14,1,49.8,good,low,low,At Risk
248,1,304.25,bad,low,medium,Lost
722,1,329.58,bad,low,medium,Lost
631,1,724.89,bad,low,high,Lost
14,6,3280.59,good,medium,high,VIP
77,3,1403.73,medium,medium,high,Loyal
191,5,745.62,bad,medium,high,Loyal
261,2,529.4,bad,low,high,Lost
71,1,957.97,medium,low,high,At Risk
164,3,1207.35,bad,medium,high,Loyal
81,6,4162.04,medium,medium,high,Loyal
386,1,101.16,bad,low,medium,Lost
94,4,1464.31,bad,medium,high,Loyal
575,1,230.1,bad,low,medium,Lost
3,17,5425.56,good,high,high,VIP
683,1,344.75,bad,low,medium,Lost
105,1,163.8,bad,low,medium,Lost
722,1,447.53000000000003,bad,low,medium,Lost
199,3,1396.99,bad,medium,high,Loyal
156,4,504.42,bad,medium,high,Loyal
70,3,1993.7,medium,medium,high,Loyal
35,2,517.36,medium,low,high,At Risk
552,1,314.65999999999997,bad,low,medium,Lost
498,1,544.47,bad,low,high,Lost
565,1,360.08,bad,low,medium,Lost
28,1,139.10000000000002,good,low,medium,At Risk
1,7,2768.83,good,high,high,VIP
25,5,600.07,good,medium,high,VIP
325,2,546.72,bad,low,high,Lost
236,1,232.48000000000002,bad,low,medium,Lost
530,4,1780.34,bad,medium,high,Loyal
88,5,2247.4900000000002,medium,medium,high,Loyal
30,1,481.75,good,low,medium,At Risk
28,4,945.04,good,medium,high,Loyal
210,4,1142.0,bad,medium,high,Loyal
2,17,3562.89,good,high,high,VIP
226,6,1921.76,bad,medium,high,Loyal
21,6,1424.94,good,medium,high,VIP
92,1,443.0,bad,low,medium,Lost
4,26,14000.85,good,high,high,VIP
263,1,158.95000000000002,bad,low,medium,Lost
2,26,13054.26,good,high,high,VIP
43,26,11878.88,medium,high,high,Loyal
217,2,388.75,bad,low,medium,Lost
56,2,779.9,medium,low,high,At Risk
11,28,10803.710000000001,good,high,high,VIP
8,9,4291.06,good,high,high,VIP
191,28,6880.97,bad,high,high,Loyal
81,4,592.97,medium,medium,high,Loyal
325,1,440.0,bad,low,medium,Lost
551,1,179.6,bad,low,medium,Lost
71,3,1796.48,medium,medium,high,Loyal
29,12,1795.3500000000001,good,high,high,VIP
2,5,987.1,good,medium,high,VIP
514,1,270.92,bad,low,medium,Lost
218,6,2150.36,bad,medium,high,Loyal
45,1,422.58,medium,low,medium,At Risk
9,21,2986.9900000000002,good,high,high,VIP
71,8,3605.21,medium,high,high,Loyal
413,1,515.78,bad,low,high,Lost
430,2,568.64,bad,low,high,Lost
6,20,6324.9800000000005,good,high,high,VIP
23,3,758.8199999999999,good,medium,high,Loyal
414,3,839.73,bad,medium,high,Loyal
122,2,804.02,bad,low,high,Lost
16,1,95.34,good,low,low,At Risk
309,1,349.27,bad,low,medium,Lost
86,9,26278.86,medium,high,high,Loyal
50,7,1542.09,medium,high,high,Loyal
