Invoice,revenue
561001,311.07
561002,325.44
561003,23.8
561004,304.87
561005,134.44
561006,469.90000000000003
561007,649.46
561008,185.70000000000002
561009,489.6
561010,149.48
561020,310.88
561021,320.71
561022,282.66
561023,354.24
561024,693.37
561025,196.28
561026,178.81
561027,1468.3600000000001
561028,319.85
561029,412.93
561030,265.87
561031,307.8
561032,390.7
561033,383.12
561034,209.35
561035,244.79999999999998
561036,301.39
561037,612.1
561038,112.0
561039,452.42
561040,505.46
561042,361.21999999999997
561043,632.13
561044,357.4
561045,124.71
561046,452.0
561047,194.48
561048,761.76
561049,147.12
561050,403.05
561051,7138.12
561052,711.84
561053,324.0
561054,426.22
561055,201.6
561056,133.76
561057,11.22
561058,373.1
561060,229.14
561062,19.5
561063,174.0
561064,136.60000000000002
561065,101.05
561066,206.25
561067,99.96
561068,501.14
561070,136.65
561071,440.26
561072,384.29
561073,1104.31
561074,303.75
561075,185.0
561076,402.08000000000004
561077,868.49
561078,197.9
561079,386.6
561081,148.96
561082,5.04
561084,265.27
561085,929.53
561087,261.41999999999996
561088,62.400000000000006
561089,106.45000000000002
561092,288.5
561093,1358.3899999999999
561094,513.64
561095,449.73
561096,273.8
561097,397.2
561098,558.49
561099,194.9
561100,322.53000000000003
561101,241.92
561102,376.24
561105,414.25
561106,520.23
561109,298.2
561111,734.0
561112,124.44
561113,822.86
561114,294.9
561115,252.4
561116,856.0
561118,127.95000000000002
561119,233.51
561120,187.20000000000002
561125,531.96
561128,331.74
561132,126.75
561147,317.82
561170,150.85
561189,101.15
561190,113.95
561191,299.4
561192,441.14
561193,87.4
561194,617.54
561195,564.03
561196,110.14
561197,347.55
561199,337.5
561200,95.28
561201,111.25
561202,135.0
561203,311.76
561204,451.13
561205,200.47
561206,302.71000000000004
561207,7.040000000000001
561208,2007.3999999999999
561216,120.0
561219,301.2
561220,427.23
561221,214.82
561222,491.0
561223,152.66
561224,895.0
561226,222.831
561228,118.8
561231,237.55
561236,908.46
561241,210.0
561242,1152.8
561244,100.82
561246,208.96
561247,668.39
561248,24.96
561257,396.77
561258,1611.1100000000001
561259,147.1
561280,130.79999999999998
561284,87.96000000000001
561288,136.29
561295,1648.73
561314,161.9
561320,191.89000000000001
561321,170.76
561322,301.98
561324,295.64
561325,449.87
561329,154.21
561330,462.75
561331,127.61
561332,593.74
561334,111.86
561352,416.90000000000003
561353,208.2
561355,968.4
561356,231.35
561359,566.84
561360,375.0
561363,218.44
561366,310.72
561368,36.5
561378,134.38
561381,110.78
561382,199.04
561383,445.84999999999997
561384,60.7
561385,135.35999999999999
561386,9.959999999999999
561387,196.86
561388,3680.4
561389,411.08000000000004
561390,239.0
561391,410.63
561393,165.0
561394,144.8
561395,358.7
561396,794.58
561397,2606.4
561398,618.5
561399,1049.38
561430,360.54
561453,353.76
561455,267.32
561462,313.5
561463,260.56
561465,259.01
561466,160.2
561467,151.95
561468,440.7
561470,204.75
561471,660.26
561472,104.25
561473,544.2
561474,2688.27
561485,252.22
561488,375.13
561502,1044.2
561507,1214.81
561508,99.0
561511,208.63000000000002
561512,223.39
561514,383.66
561517,533.08
561518,254.82
561519,83.99
561520,30.42
561521,40.05
561522,15.45
561528,498.04
561529,257.7
561530,383.2
561531,558.25
561532,650.64
561533,585.0
561534,612.91
561535,311.32
561537,469.31000000000006
561542,532.98
561544,305.0
561570,109.26
561583,385.14
561584,307.35
561585,141.15
561592,73.8
561593,39.2
561595,897.8
561597,126.6
561599,47.7
561600,407.52
561601,340.8
561602,15.0
561603,306.35
561605,380.12
561607,513.3
561610,325.46999999999997
561611,249.38
561614,633.07
561615,358.64
561616,357.7
561617,323.38
561618,263.32
561624,81.6
561625,1024.44
561626,400.37
561627,707.09
561629,1.6800000000000002
561630,23.5
561631,624.22
561632,425.32
561633,10303.95
561634,65.4
561635,327.32
561636,344.4
561637,428.4
561638,244.8
561641,212.18
561642,339.24
561643,178.79999999999998
561644,648.72
561645,4345.1
561646,477.6
561647,3301.38
561648,196.88
561650,444.90000000000003
561653,304.94
561654,356.89
561655,6591.6
561656,330.6
561657,27.8
561658,347.35
561659,3453.7200000000003
561661,199.08
561662,192.34
561664,569.04
561669,811.9
561670,142.05
561671,1746.72
561672,587.52
561675,119.64
561676,106.8
561677,112.56
561678,111.16000000000001
561679,778.12
561680,25.5
561683,1.95
561685,367.4
561686,505.25
561687,14.850000000000001
561688,310.07
561689,337.44
561690,356.92
561692,115.8
561693,358.82
561694,375.0
561695,365.1
561696,75.9
561697,139.6
561698,492.28
561699,152.4
561700,231.96
561701,234.12
561702,520.8000000000001
561704,111.17
561705,295.02
561706,177.6
561707,15.0
561708,130.2
561709,148.21
561710,188.01999999999998
561711,532.8
561712,244.94
561713,689.27
561714,113.25000000000001
561715,308.02
561719,331.90000000000003
561732,138.16
561743,221.8
561750,308.71000000000004
561773,182.55
561774,325.63
561783,199.96
561794,462.91
561795,677.9
561796,102.6
561797,795.8000000000001
561798,728.94
561799,241.62
561800,151.76
561801,187.18
561802,161.68
561803,185.56
561804,417.94
561806,322.4
561807,335.45
561808,362.0
561809,432.0
561811,76.5
561813,162.72
561814,368.45
561815,41.6
561816,116.93
561817,361.46000000000004
561818,147.07
561819,104.2
561857,308.44
561858,406.0
561859,208.64999999999998
561860,124.33
561861,458.94
561862,352.81
561863,411.74
561864,396.96000000000004
561865,244.79999999999998
561866,115.08
561867,115.61
561868,188.54
561869,172.96
561870,1056.11
561871,377.29
561872,37.400000000000006
561873,2157.5
561874,297.32
561875,765.3199999999999
561876,149.02
561877,483.63
561878,189.82999999999998
561879,738.0600000000001
561880,173.88
561881,446.75
561882,621.3
561883,55.8
561884,139.98
561885,324.1
561887,309.14
561888,360.54
561889,519.04
561890,343.40999999999997
561891,156.57999999999998
561893,287.38
561894,494.27
561895,1.25
561896,408.33
561897,220.2
561898,1325.23
561899,462.78
561900,638.19
561901,13464.26
561902,3633.58
561903,298.38
561904,304.56
561905,178.5
561906,660.45
561907,211.14000000000001
561908,120.5
561909,301.14
561910,498.48
561911,1089.18
561912,181.16
561913,8.29
561914,182.66
561915,781.19
561916,250.0
561917,228.94
561922,174.64
561923,748.32
561925,306.1
561926,1866.43
561928,29.700000000000003
561933,678.47
561936,204.0
561952,59.39999999999999
561955,35.1
561967,174.88
561968,229.0
561969,206.69
561995,306.02
562002,800.76
562011,422.07
562014,321.29
562015,57.3
562017,759.56
562018,687.0
562019,457.6
562021,249.0
562023,258.75
562025,227.0
562029,2327.0
562031,3226.13
562032,584.9100000000001
562033,340.74
562034,777.95
562035,438.16
562036,99.60000000000001
562037,336.40000000000003
562038,219.2
562039,85.8
562040,1487.6
562042,919.61
562043,406.09
562044,114.78
562045,477.91
562046,4008.62
562047,16.7
562049,267.71999999999997
562050,19.919999999999998
562053,376.02
562085,970.58
562087,124.11
562088,228.96000000000004
562092,457.86
562093,326.22
562094,69.6
562095,168.05
562096,189.94
562098,20.8
562099,423.3
562100,362.52000000000004
562101,1595.48
562102,1490.82
562103,24.599999999999998
562105,174.10999999999999
562106,122.47
562107,500.24
562108,116.01
562109,465.56
562112,165.24
562120,321.5
562123,870.0
562125,111.35
562127,201.77
562128,444.21999999999997
562129,988.34
562130,275.88
562131,490.87
562132,583.24
562133,112.09
562136,168.0
562137,221.04
562138,647.75
562140,95.85
562141,441.18
562143,2353.0
562145,341.58
562146,614.78
562148,218.27
562150,301.92
562152,205.1
562153,1004.88
562155,162.0
562156,310.02
562157,767.0699999999999
562158,536.58
562161,264.55
562162,158.43
562163,308.43
562166,595.26
562173,460.43
562199,174.0
562200,658.38
562201,166.72
562202,526.22
562203,839.76
562204,258.17
562205,310.33
562207,1202.22
562208,3.95
562209,412.35
562210,617.4499999999999
562211,148.78
562213,384.34000000000003
562214,301.17
562216,99.1
562217,318.24
562218,1106.96
562219,1221.56
562220,304.42
562222,832.5
562224,611.24
562233,114.77
562255,14.040000000000001
562256,399.6
562257,148.72
562258,191.82
562259,85.2
562260,452.8
562261,119.52000000000001
562262,66.0
562263,208.65
562269,251.94
562270,594.0
562271,200.32
562272,83.10000000000001
562273,788.87
562274,360.81
562275,511.03
562276,954.0
562277,190.35
562282,2022.6
562283,615.5
562284,324.52
562285,612.0
562286,913.3
562287,78.56
562290,132.05
562313,496.24
562332,579.0
562339,167.26
562340,407.38
562341,192.28
562342,199.74
562343,376.32
562344,151.2
562345,1505.64
562346,422.82
562347,167.32
562348,5162.74
562349,173.70000000000002
562351,198.0
562353,2317.0
562354,193.36
562355,133.20000000000002
562365,117.3
562366,117.47999999999999
562368,299.52
562369,749.45
562370,1062.84
562371,788.04
562372,754.8000000000001
562373,318.5
562374,4345.1
562376,300.36
562377,799.94
562378,943.07
562379,203.78
562380,396.81
562381,638.02
562387,312.95
562388,168.31
562389,199.7
562392,476.29999999999995
562393,1019.44
562416,301.93
562418,367.32
562419,249.13
562421,74.4
562422,62.63999999999999
562424,12.75
562426,29.700000000000003
562427,311.02
562428,6.6
562429,423.84000000000003
562430,270.52
562431,47.29
562432,716.0
562433,1016.04
562434,229.5
562435,225.14000000000001
562436,2.25
562437,447.93
562439,18841.48
562440,204.0
562441,161.4
562442,98.16
562443,622.5
562444,372.24
562445,355.56
562446,118.80000000000001
562447,492.0
562448,1327.55
562449,250.32
562450,650.0
562451,206.9
562452,233.22
562453,234.54000000000002
562454,312.14
562455,320.3
562456,402.02
562457,593.35
562458,480.0
562459,757.2
562460,245.82999999999998
562461,260.62
562462,520.1
562465,630.5
562466,251.26
562467,205.1
562468,125.0
562490,155.8
562516,390.0
562517,347.13
562518,272.56
562519,172.42000000000002
562520,180.3
562521,340.06
562523,304.20000000000005
562524,301.41
562525,100.21000000000001
562526,166.36
562527,307.8
562528,946.75
562529,29.58
562531,102.1
562532,17.85
562533,16.5
562534,809.11
562535,319.32
562537,771.75
562538,502.02
562539,336.52
562540,817.44
562541,985.92
562542,314.69
562543,463.90000000000003
562545,137.76
562549,498.17
562550,90.0
562551,205.27
562552,9.899999999999999
562555,301.36
562558,811.01
562560,1572.73
562562,299.42
562563,302.28
562564,234.35
562565,121.11
562566,303.9
562567,100.4
562568,107.4
562569,104.50999999999999
562570,375.1
562571,126.63
562572,107.63999999999999
562573,78.21000000000001
562574,611.59
562575,225.81
562576,228.57999999999998
562578,79.0
562579,606.41
562580,262.45
562581,113.79
562583,141.17
562584,204.15
562585,106.0
562586,316.38
562587,1444.66
562589,107.64
562590,53.519999999999996
562591,46.559999999999995
562592,263.19
562593,662.03
562595,142.5
562596,325.51
562598,309.06
562599,194.51
562600,169.10000000000002
562602,981.38
562603,106.91
562604,301.59999999999997
562605,416.65
562606,19.919999999999998
562607,645.35
562608,3315.0699999999997
562609,175.2
562610,1282.0
562611,809.82
562612,226.93
562614,24.88
562615,254.8
562616,347.64
562619,159.92
562621,364.26
562649,211.85
562650,80.0
562652,714.33
562670,829.96
562680,241.01
562688,1519.99
562701,480.6
562708,347.75
562710,598.88
562711,300.31
562712,425.25
562713,576.84
562716,1388.92
562718,169.4
562719,53.95
562720,36.89
562721,242.84
562722,1109.34
562725,358.49
562727,462.06
562729,102.98
562730,477.46000000000004
562732,307.56
562733,984.39
562767,282.23
562768,257.48
562769,190.8
562770,1256.95
562771,657.4
562772,641.85
562774,326.4
562775,494.6
562776,174.65
562777,356.0
562778,213.6
562779,356.42
562780,159.64
562781,335.28
562782,115.5
562783,251.96
562784,224.12
562787,208.34
562788,368.5
562789,12341.21
562790,157.5
562791,367.46
562792,105.99000000000001
562804,674.7
562806,105.1
562807,1124.19
562809,109.63
562810,60.0
562812,52.02
562838,382.85
562839,123.21000000000001
562840,150.74
562841,392.06
562842,245.8
562844,757.0699999999999
562847,315.72
562849,307.22
562850,2388.2
562851,90.4
562852,392.17
562853,213.15
562854,304.96
562878,120.84
562879,45.0
562880,4105.9400000000005
562881,409.61
562882,292.69
562883,6.300000000000001
562885,65.25
562886,120.71000000000001
562888,335.15
562890,355.45
562891,107.1
562892,302.25
562893,521.44
562894,248.35
562902,115.92999999999999
562907,319.97
562908,457.25
562912,205.32
562913,241.92000000000002
562914,203.59
562917,432.0
562918,520.54
562919,15.0
562920,40.599999999999994
562922,721.95
562923,340.90000000000003
562924,98.38
562925,625.8
562926,350.58
562928,1127.38
562929,126.30000000000001
562930,354.68
562931,222.48
562932,282.97
562935,1253.05
562939,660.76
562940,337.5
562941,17.4
562942,176.85000000000002
562944,371.3
562946,2500.0
562947,403.05
562948,101.76
562949,759.14
562950,285.68
562951,252.62
562960,438.4
562963,144.15
562964,642.36
562965,666.8
562966,424.08000000000004
562967,327.12
562968,325.32
562973,1234.0
562980,1552.6
562984,403.05
562999,363.33
563011,109.97999999999999
563012,272.96999999999997
563013,197.1
563014,383.96
563016,710.2
563017,489.86
563018,250.36
563019,595.72
563020,605.14
563021,255.73999999999998
563022,318.65
563023,534.34
563024,219.76
563026,306.82
563028,83.25
563029,899.36
563030,185.61
563031,137.5
563032,256.88
563033,140.84
563034,314.86
563035,205.22
563036,400.6
563037,469.25
563038,940.64
563060,163.24
563061,471.32
563062,120.42
563070,349.02000000000004
563071,332.89
563073,319.34
563074,9349.72
563075,252.1
563076,19150.66
563078,480.65
563079,17.700000000000003
563080,37.14
563089,304.3
563090,389.36
563091,292.87
563092,15.0
563094,668.5600000000001
563095,305.34000000000003
563096,324.72
563097,316.99
563098,1396.66
563099,150.6
563100,1268.74
563103,159.20000000000002
563104,366.11
563110,509.08
563111,384.6
563112,304.63
563137,153.85
563147,81.0
563149,101.76
563150,306.33
563155,138.68
563161,211.88
563162,339.26
563163,1069.2
563164,505.79999999999995
563165,825.6
563166,1181.44
563167,287.15000000000003
563168,210.05
563169,768.97
563170,243.20999999999998
563171,308.31
563172,209.62
563173,528.0
563174,337.0
563175,339.3
563176,96.86
563177,65.0
563178,208.39
563179,608.76
563180,212.64
563181,161.4
563182,138.32
